! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
Ar                  0     136.500     3.330     0.000     0.000     0.000    ! NOx2018
Ne                  0     148.600     3.758     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
N2                  1      97.530     3.621     0.000     1.760     4.000    ! NOx2018
CO2(1)              1     244.000     3.650     0.000     2.650     2.100    ! NOx2018
CO(2)               1      98.100     3.650     0.000     1.950     1.800    ! NOx2018
O2(3)               1     107.400     3.458     0.000     1.600     3.800    ! NOx2018
! X(4)                None
! O_X(5)              None
O(6)                0      80.000     2.750     0.000     0.000     0.000    ! NOx2018
CO-2(7)             1     260.690     4.433     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=338.56 K, Pc=56.45 bar (from Joback method)
! CO_X(8)             None
! CO2_X(9)            None
H2(10)              1      38.000     2.920     0.000     0.790   280.000    ! NOx2018
! H_X(11)             None
! OH_X(12)            None
! H2O_X(13)           None
OH(14)              1      80.000     2.750     0.000     0.000     0.000    ! NOx2018
H2O(15)             2     572.400     2.605     1.844     0.000     4.000    ! NOx2018
H(16)               0     145.000     2.050     0.000     0.000     0.000    ! NOx2018
COOH(17)            2     498.000     3.590     0.000     0.000     2.000    ! NOx2018
! COOH_X(18)          None
HCOO(19)            2     498.000     3.590     0.000     0.000     2.000    ! NOx2018
! CHO2X2(20)          None
C(21)               0      97.530     3.621     0.000     1.760     4.000    ! NOx2018
! C_X(22)             None
CH(23)              1      80.000     2.750     0.000     0.000     0.000    ! NOx2018
! CH_X(24)            None
CH2(25)             2     144.000     3.800     0.000     0.000     0.000    ! NOx2018
! CH2_X(26)           None
CH3(27)             2     144.000     3.800     0.000     0.000     0.000    ! NOx2018
! CH3_X(28)           None
CH4(29)             2     141.400     3.746     0.000     2.600    13.000    ! NOx2018
CH3OH(30)           2     481.800     3.626     0.000     0.000     1.000    ! NOx2018
! CH4OX(31)           None
CH3O(32)            2     417.000     3.690     1.700     0.000     2.000    ! NOx2018
! CH3O_X(33)          None
CH2O(34)            2     498.000     3.590     0.000     0.000     2.000    ! NOx2018
! CH2O_X(35)          None
HCO(36)             2     498.000     3.590     0.000     0.000     0.000    ! NOx2018
! HCO_X(37)           None
CH2OH(38)           2     417.000     3.690     1.700     0.000     2.000    ! NOx2018
! CH3OX(39)           None
He(40)              0      10.200     2.576     0.000     0.000     0.000    ! NOx2018
HO2(41)             2     107.400     3.458     0.000     0.000     1.000    ! NOx2018
H2O2(42)            2     107.400     3.458     0.000     0.000     3.800    ! NOx2018
